timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
10.838000,-0.006562,0.000000,0.000000,-0.004650,0.127788,0.088935,1.341778,0.083135,0.163798,0.073616,0.082092,-0.312345,-0.914468,0.557746,-0.659288,-0.423693,-0.087606,-0.135419,0.000000,0.000000,0.023010,0.012272,0.003068,-0.003068,0.000000,0.005890,-0.003927,-0.065961,-0.096641,-0.012272,-0.467864,0.023010,-0.382882,-0.128609,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.840000,-0.006776,0.000000,0.000000,-0.004542,0.127776,0.088911,1.341766,0.083099,0.163798,0.073623,0.081996,-0.312465,-0.914492,0.557003,-0.659264,-0.424575,-0.087843,-0.176559,0.000000,0.000000,0.058291,0.003068,0.000000,-0.023010,-0.004602,0.006872,0.000000,-0.072097,-0.084369,-0.018408,-0.464796,0.021476,-0.340666,-0.146280,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.842000,-0.007245,0.000000,0.000000,-0.004386,0.127776,0.088935,1.341826,0.083099,0.163806,0.073623,0.081792,-0.312764,-0.914504,0.555493,-0.659264,-0.425741,-0.088304,-0.133705,0.000000,0.000000,0.046019,0.000000,0.010738,0.000000,-0.004602,0.007854,-0.008836,-0.064427,-0.099709,-0.007670,-0.469398,0.006136,-0.325940,-0.127627,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.844000,-0.007245,0.000000,0.000000,-0.004386,0.127776,0.088935,1.341826,0.083099,0.163806,0.073623,0.081792,-0.312764,-0.914504,0.555493,-0.659264,-0.425741,-0.088304,-0.133705,0.000000,0.000000,0.046019,0.000000,0.010738,0.000000,-0.004602,0.007854,-0.008836,-0.064427,-0.099709,-0.007670,-0.469398,0.006136,-0.325940,-0.127627,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.846000,-0.007499,0.000000,0.000000,-0.004302,0.127824,0.088935,1.341826,0.083075,0.163806,0.073639,0.081732,-0.313064,-0.914576,0.554282,-0.659216,-0.426654,-0.088572,-0.114849,0.000000,0.000000,0.039884,0.012272,0.000000,0.001534,-0.015340,0.000000,0.004909,-0.033748,-0.104311,-0.021476,-0.483204,0.019942,-0.347539,-0.116828,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.848000,-0.007633,0.000000,0.000000,-0.004254,0.127800,0.088935,1.341814,0.083087,0.163806,0.073631,0.081613,-0.313172,-0.914600,0.553036,-0.659192,-0.427237,-0.088741,-0.075423,0.000000,0.000000,0.041417,0.000000,0.012272,-0.004602,-0.001534,-0.000982,-0.004909,-0.038350,-0.084369,-0.016874,-0.478602,0.010738,-0.333794,-0.103084,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.850000,-0.007834,0.000000,0.000000,-0.004206,0.127848,0.088911,1.341814,0.083099,0.163806,0.073631,0.081553,-0.313328,-0.914648,0.552293,-0.659192,-0.427835,-0.088948,-0.109706,0.000000,0.000000,0.042951,0.010738,0.003068,-0.003068,-0.004602,-0.003927,-0.003927,-0.032214,-0.088971,-0.019942,-0.481670,0.003068,-0.346557,-0.127627,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.852000,-0.008035,0.000000,0.000000,-0.004171,0.127860,0.088911,1.341790,0.083099,0.163814,0.073646,0.081493,-0.313483,-0.914732,0.551598,-0.659156,-0.428771,-0.089117,-0.102850,0.000000,0.000000,0.036816,0.003068,0.006136,-0.016874,-0.006136,0.005890,0.002945,-0.039884,-0.098175,-0.049087,-0.455592,0.007670,-0.359320,-0.111919,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.854000,-0.008330,0.000000,0.000000,-0.004051,0.127896,0.088935,1.341814,0.083099,0.163814,0.073654,0.081457,-0.313627,-0.914780,0.550903,-0.659096,-0.429384,-0.089431,-0.133705,0.000000,0.000000,0.046019,0.015340,0.010738,-0.004602,0.006136,0.003927,0.009817,-0.029146,-0.115049,-0.039884,-0.457126,0.023010,-0.353429,-0.134499,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
10.856000,-0.008477,0.000000,0.000000,-0.004015,0.127896,0.088911,1.341790,0.083099,0.163806,0.073654,0.081337,-0.313855,-0.914804,0.550196,-0.659037,-0.430013,-0.089600,-0.101136,0.000000,0.000000,0.033748,0.000000,0.007670,-0.006136,0.003068,-0.003927,0.009817,-0.049087,-0.102777,-0.027612,-0.443320,0.032214,-0.360301,-0.104065,-0.040977,0.942679,1.554297,-1.222259,-1.699443,-1.075859,-1.801701,-0.199523,-0.826741,-0.057503,1.030956,1.664445,0.926237,1.368250
