timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
9.872000,0.028230,0.000000,0.000000,-0.098355,0.301931,0.002205,1.317222,0.197368,0.213193,0.070180,0.122443,-0.291864,-0.199633,1.278729,0.235598,0.199456,-0.149180,-0.037712,0.000000,0.000000,0.004602,-0.013806,0.000000,-0.003068,-0.003068,0.000000,-0.006872,-0.003068,0.009204,0.006136,0.000000,0.000000,-0.004909,0.003927,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.874000,0.028217,0.000000,0.000000,-0.098367,0.301919,0.002229,1.317222,0.197368,0.213193,0.070180,0.122407,-0.291888,-0.199645,1.278717,0.235622,0.199456,-0.149172,-0.017142,0.000000,0.000000,-0.001534,-0.012272,0.010738,-0.007670,0.000000,0.000982,0.001963,-0.015340,0.001534,0.006136,-0.009204,0.000000,-0.001963,0.013744,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.876000,0.028190,0.000000,0.000000,-0.098355,0.301931,0.002205,1.317246,0.197392,0.213200,0.070180,0.122431,-0.291984,-0.199645,1.278753,0.235598,0.199471,-0.149172,-0.003428,0.000000,0.000000,0.003068,-0.007670,0.000000,0.000000,0.000000,0.008836,-0.000982,0.016874,-0.024544,0.006136,-0.003068,-0.013806,-0.003927,0.005890,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.878000,0.028123,0.000000,0.000000,-0.098367,0.301943,0.002193,1.317294,0.197368,0.213193,0.070187,0.122431,-0.292008,-0.199657,1.278741,0.235622,0.199456,-0.149149,-0.029141,0.000000,0.000000,-0.012272,-0.009204,0.000000,0.006136,-0.007670,-0.000982,0.006872,0.015340,-0.007670,-0.001534,-0.007670,-0.007670,0.000000,0.006872,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.880000,0.028083,0.000000,0.000000,-0.098343,0.301943,0.002217,1.317294,0.197392,0.213185,0.070180,0.122395,-0.292008,-0.199657,1.278777,0.235610,0.199456,-0.149157,-0.025712,0.000000,0.000000,-0.009204,-0.004602,0.001534,0.003068,0.001534,-0.009817,0.006872,-0.010738,0.013806,0.000000,0.009204,0.000000,0.002945,-0.016690,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.882000,0.028029,0.000000,0.000000,-0.098343,0.301943,0.002217,1.317294,0.197368,0.213193,0.070180,0.122431,-0.292068,-0.199657,1.278753,0.235622,0.199456,-0.149126,-0.041140,0.000000,0.000000,0.006136,0.000000,0.003068,-0.007670,0.000000,-0.000982,0.000982,0.013806,-0.019942,-0.003068,-0.001534,-0.010738,0.005890,0.012763,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.884000,0.028002,0.000000,0.000000,-0.098379,0.301931,0.002205,1.317342,0.197392,0.213193,0.070172,0.122431,-0.292092,-0.199657,1.278765,0.235646,0.199456,-0.149118,-0.032569,0.000000,0.000000,-0.007670,0.000000,0.001534,0.009204,0.000000,0.007854,-0.006872,0.006136,-0.015340,-0.003068,0.000000,-0.003068,0.004909,0.012763,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.886000,0.027976,0.000000,0.000000,-0.098379,0.301919,0.002217,1.317330,0.197380,0.213185,0.070180,0.122431,-0.292068,-0.199645,1.278741,0.235646,0.199448,-0.149088,0.000000,0.000000,0.000000,0.000000,-0.006136,0.001534,-0.004602,0.001534,-0.000982,0.011781,0.016874,-0.001534,0.004602,-0.001534,-0.001534,-0.002945,0.017671,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.888000,0.027922,0.000000,0.000000,-0.098355,0.301931,0.002217,1.317342,0.197368,0.213193,0.070164,0.122419,-0.292068,-0.199657,1.278777,0.235622,0.199448,-0.149095,-0.020570,0.000000,0.000000,0.013806,0.003068,0.000000,-0.010738,0.003068,0.007854,-0.007854,0.001534,-0.006136,-0.004602,0.018408,0.000000,-0.003927,0.002945,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088912,-0.829045,-0.604583,-0.020586,-0.013343,1.271795,-0.035063
9.890000,0.027855,0.000000,0.000000,-0.098390,0.301907,0.002217,1.317366,0.197356,0.213177,0.070187,0.122407,-0.292068,-0.199657,1.278753,0.235622,0.199464,-0.149080,-0.037712,0.000000,0.000000,-0.006136,-0.007670,0.007670,0.006136,-0.004602,-0.004909,0.013744,0.015340,-0.003068,0.000000,0.000000,0.007670,0.011781,0.005890,-0.028577,0.934628,1.539453,-1.565649,-1.729130,-1.553097,-1.774616,0.088913,-0.829048,-0.604580,-0.020590,-0.013346,1.271791,-0.035063
