timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
19.536000,-0.065928,0.000000,0.000000,0.159702,0.103891,0.001007,1.219551,0.181118,0.144148,0.062970,0.046367,-0.062881,-0.000563,1.274055,-0.310583,0.254510,-0.172849,-0.005142,0.000000,0.000000,-0.003068,-0.004602,0.003068,-0.024544,0.003068,-0.001963,0.001963,0.007670,-0.001534,0.001534,0.000000,0.001534,0.008836,0.000000,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.538000,-0.065915,0.000000,0.000000,0.159714,0.103903,0.001007,1.219551,0.181106,0.144148,0.062970,0.046367,-0.062857,-0.000563,1.274055,-0.310571,0.254495,-0.172834,0.008571,0.000000,0.000000,0.012272,-0.003068,0.004602,-0.010738,-0.003068,-0.001963,0.002945,0.009204,0.001534,0.000000,0.000000,0.004602,-0.001963,0.013744,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.540000,-0.065902,0.000000,0.000000,0.159678,0.103891,0.001007,1.219539,0.181118,0.144148,0.062970,0.046367,-0.062857,-0.000563,1.274067,-0.310583,0.254503,-0.172849,0.011999,0.000000,0.000000,-0.010738,-0.004602,0.007670,-0.009204,-0.004602,-0.002945,0.003927,0.004602,0.000000,0.006136,0.004602,-0.004602,0.020617,-0.002945,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.542000,-0.065955,0.000000,0.000000,0.159678,0.103891,0.000983,1.219551,0.181094,0.144148,0.062970,0.046379,-0.062893,-0.000551,1.274079,-0.310595,0.254487,-0.172849,-0.027427,0.000000,0.000000,-0.007670,-0.010738,-0.001534,-0.010738,-0.010738,-0.001963,0.003927,0.012272,-0.009204,0.001534,0.000000,-0.007670,-0.002945,-0.000982,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.544000,-0.065928,0.000000,0.000000,0.159702,0.103891,0.000971,1.219551,0.181094,0.144148,0.062962,0.046367,-0.062905,-0.000551,1.274067,-0.310583,0.254487,-0.172849,-0.001714,0.000000,0.000000,0.006136,0.000000,-0.006136,-0.010738,-0.009204,-0.000982,-0.005890,0.003068,-0.010738,0.004602,-0.001534,-0.007670,0.000000,0.000000,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.546000,-0.065942,0.000000,0.000000,0.159678,0.103903,0.000983,1.219539,0.181130,0.144148,0.062970,0.046367,-0.062881,-0.000551,1.274079,-0.310571,0.254495,-0.172857,-0.010285,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013806,-0.009204,-0.000982,0.001963,0.000000,0.004602,0.010738,0.000000,0.000000,0.006872,-0.012763,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.548000,-0.065955,0.000000,0.000000,0.159678,0.103903,0.001007,1.219539,0.181142,0.144148,0.062962,0.046379,-0.062893,-0.000575,1.274043,-0.310583,0.254495,-0.172834,-0.006857,0.000000,0.000000,-0.009204,0.000000,0.009204,-0.007670,-0.006136,-0.000982,-0.004909,0.009204,0.000000,0.000000,0.003068,0.000000,0.002945,0.014726,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.550000,-0.065968,0.000000,0.000000,0.159738,0.103891,0.000971,1.219539,0.181154,0.144156,0.062970,0.046355,-0.062893,-0.000551,1.274067,-0.310583,0.254487,-0.172849,-0.032569,0.000000,0.000000,0.006136,-0.004602,-0.021476,-0.015340,-0.007670,0.008836,0.002945,-0.004602,-0.003068,0.004602,-0.006136,0.000000,-0.015708,-0.000982,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.552000,-0.065915,0.000000,0.000000,0.159738,0.103903,0.001043,1.219539,0.181166,0.144148,0.062970,0.046367,-0.062869,-0.000551,1.274079,-0.310583,0.254495,-0.172841,0.000000,0.000000,0.000000,0.003068,0.000000,0.023010,0.000000,0.000000,-0.000982,0.002945,0.000000,0.004602,0.001534,0.009204,0.006136,-0.002945,0.002945,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
19.554000,-0.065915,0.000000,0.000000,0.159714,0.103903,0.001007,1.219527,0.181166,0.144148,0.062962,0.046379,-0.062881,-0.000551,1.274055,-0.310583,0.254503,-0.172849,-0.006857,0.000000,0.000000,0.001534,0.000000,0.004602,-0.009204,-0.015340,-0.000982,-0.005890,0.000000,0.000000,0.000000,0.004602,-0.003068,0.000000,-0.000982,-0.027342,0.916455,1.595530,-1.577942,-1.699333,-1.526573,-1.765941,-0.001712,-1.045840,-1.562047,1.487774,1.704156,1.521204,1.716810
