timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
17.494000,-1.524346,0.000000,0.000000,-0.745790,0.541160,0.061132,0.476529,0.802536,-0.180772,0.136194,0.159151,-0.012883,-0.003200,1.308522,-0.274822,0.052570,0.006151,-0.183415,0.000000,0.000000,0.026078,0.003068,-0.012272,0.107379,0.228563,0.028471,0.002945,-0.001534,-0.006136,0.004602,0.006136,0.000000,0.003927,-0.015708,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.496000,-1.524654,0.000000,0.000000,-0.745706,0.541208,0.061132,0.476685,0.802967,-0.180688,0.136187,0.159151,-0.012883,-0.003200,1.308474,-0.274810,0.052570,0.006174,-0.231412,0.000000,0.000000,0.038350,0.012272,0.000000,0.107379,0.246971,0.050069,-0.003927,0.004602,-0.004602,0.003068,-0.007670,0.004602,0.004909,0.022580,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.498000,-1.524908,0.000000,0.000000,-0.745634,0.541232,0.061096,0.476888,0.803410,-0.180626,0.136187,0.159151,-0.012883,-0.003164,1.308450,-0.274834,0.052562,0.006159,-0.164560,0.000000,0.000000,0.042951,0.012272,-0.006136,0.107379,0.265379,0.043197,-0.000982,-0.007670,-0.013806,0.009204,-0.006136,0.003068,-0.008836,0.000982,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.500000,-1.525350,0.000000,0.000000,-0.745563,0.541232,0.061096,0.477104,0.804261,-0.180496,0.136187,0.159151,-0.012871,-0.003152,1.308450,-0.274810,0.052570,0.006159,-0.214270,0.000000,0.000000,0.036816,0.000000,0.012272,0.115049,0.260777,0.038288,0.000000,-0.001534,-0.003068,0.000000,0.004602,0.001534,0.003927,0.000000,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.502000,-1.525819,0.000000,0.000000,-0.745479,0.541268,0.061036,0.477260,0.804717,-0.180411,0.136194,0.159151,-0.012883,-0.003176,1.308426,-0.274834,0.052570,0.006159,-0.238269,0.000000,0.000000,0.044485,0.006136,-0.003068,0.116583,0.279185,0.048106,0.010799,0.003068,-0.006136,-0.006136,-0.007670,-0.003068,0.003927,0.001963,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.504000,-1.526060,0.000000,0.000000,-0.745419,0.541327,0.061036,0.477404,0.805100,-0.180335,0.136187,0.159151,-0.012883,-0.003176,1.308450,-0.274822,0.052570,0.006159,-0.171416,0.000000,0.000000,0.041417,0.023010,-0.004602,0.115049,0.265379,0.049087,-0.001963,0.007670,-0.004602,0.004602,0.009204,0.000000,0.002945,-0.001963,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.506000,-1.526422,0.000000,0.000000,-0.745359,0.541315,0.061096,0.477547,0.805496,-0.180258,0.136187,0.159162,-0.012871,-0.003164,1.308462,-0.274834,0.052562,0.006174,-0.210842,0.000000,0.000000,0.046019,0.006136,0.007670,0.118117,0.268447,0.051051,0.000000,0.018408,0.001534,0.003068,0.012272,0.003068,0.000000,0.024544,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.508000,-1.526703,0.000000,0.000000,-0.745299,0.541327,0.061060,0.477751,0.805867,-0.180197,0.136194,0.159162,-0.012883,-0.003176,1.308390,-0.274834,0.052562,0.006159,-0.224555,0.000000,0.000000,0.047553,0.004602,-0.003068,0.101243,0.251573,0.038288,0.007854,0.015340,0.000000,-0.004602,-0.009204,0.000000,-0.006872,0.000982,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.510000,-1.527011,0.000000,0.000000,-0.745263,0.541351,0.061036,0.477919,0.806383,-0.180120,0.136187,0.159162,-0.012883,-0.003200,1.308438,-0.274822,0.052570,0.006151,-0.227984,0.000000,0.000000,0.036816,0.006136,-0.006136,0.111981,0.236233,0.040252,0.000982,0.004602,-0.006136,-0.010738,0.009204,0.003068,0.006872,-0.002945,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
17.512000,-1.527319,0.000000,0.000000,-0.745215,0.541399,0.061060,0.478075,0.806682,-0.180005,0.136187,0.159174,-0.012883,-0.003152,1.308450,-0.274822,0.052570,0.006159,-0.191986,0.000000,0.000000,0.039884,0.010738,-0.010738,0.115049,0.228563,0.045160,-0.002945,0.001534,-0.009204,0.003068,0.012272,0.003068,0.006872,0.003927,0.070548,-0.627252,0.633039,-0.049864,-0.043030,-0.048396,-0.040978,-0.096045,-1.050220,-0.574642,0.216502,0.886101,0.364807,0.430731
