timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
6.236000,-0.036935,0.000000,0.000000,0.041513,0.174778,0.122263,1.363673,0.082847,0.192645,0.071744,0.036792,-0.081121,-1.043275,1.135397,-0.837242,0.348091,0.132229,0.029141,0.000000,0.000000,-0.001534,0.253107,0.004602,-0.003068,0.004602,0.009817,-0.002945,0.006136,-0.158000,-0.001534,0.006136,0.003068,-0.004909,-0.005890,-0.042444,0.949999,1.546427,-1.175352,-1.697209,-1.055221,-1.787377,-0.100568,-1.050945,-0.513618,1.502470,1.729402,1.028260,1.716195
6.238000,-0.036935,0.000000,0.000000,0.041513,0.175185,0.122263,1.363673,0.082799,0.192637,0.071744,0.036744,-0.081385,-1.043275,1.135397,-0.837254,0.348099,0.132237,0.003428,0.000000,0.000000,-0.004602,0.265379,0.000000,0.000000,-0.009204,-0.006872,0.001963,-0.004602,-0.182544,-0.006136,-0.003068,-0.009204,0.000982,0.001963,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100568,-1.050945,-0.513618,1.502470,1.729402,1.028260,1.716195
6.240000,-0.036921,0.000000,0.000000,0.041513,0.175569,0.122275,1.363661,0.082811,0.192630,0.071744,0.036780,-0.081553,-1.043251,1.135421,-0.837230,0.348099,0.132237,-0.003428,0.000000,0.000000,-0.006136,0.253107,0.000000,-0.007670,-0.009204,-0.007854,0.004909,0.001534,-0.162602,0.001534,0.016874,-0.010738,0.010799,0.000982,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100568,-1.050945,-0.513618,1.502470,1.729402,1.028260,1.716195
6.242000,-0.036895,0.000000,0.000000,0.041513,0.175916,0.122287,1.363661,0.082871,0.192637,0.071737,0.036780,-0.081768,-1.043227,1.135445,-0.837182,0.348099,0.132237,-0.006857,0.000000,0.000000,-0.013806,0.245437,0.023010,-0.007670,0.021476,0.000000,-0.007854,0.009204,-0.168738,0.013806,0.012272,0.007670,0.011781,0.001963,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100568,-1.050945,-0.513618,1.502470,1.729402,1.028260,1.716195
6.244000,-0.036895,0.000000,0.000000,0.041549,0.176288,0.122263,1.363661,0.082835,0.192630,0.071744,0.036780,-0.082008,-1.043239,1.135445,-0.837194,0.348091,0.132237,0.001714,0.000000,0.000000,0.003068,0.242369,0.004602,0.000000,-0.010738,-0.014726,0.005890,-0.006136,-0.170272,-0.006136,0.013806,0.003068,-0.003927,-0.002945,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100568,-1.050945,-0.513618,1.502470,1.729402,1.028260,1.716195
6.246000,-0.036881,0.000000,0.000000,0.041513,0.176875,0.122227,1.363661,0.082835,0.192630,0.071744,0.036792,-0.082332,-1.043227,1.135445,-0.837230,0.348099,0.132237,0.000000,0.000000,0.000000,-0.009204,0.242369,-0.001534,-0.007670,0.010738,0.000000,0.004909,0.000000,-0.174874,0.009204,0.003068,-0.009204,0.000000,-0.005890,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100567,-1.050934,-0.513621,1.502474,1.729411,1.028258,1.716195
6.248000,-0.036895,0.000000,0.000000,0.041537,0.177283,0.122275,1.363637,0.082787,0.192630,0.071737,0.036804,-0.082535,-1.043239,1.135457,-0.837206,0.348091,0.132237,0.003428,0.000000,0.000000,0.004602,0.246971,-0.003068,-0.021476,0.000000,0.001963,-0.005890,0.000000,-0.159534,0.018408,0.006136,0.000000,0.001963,-0.014726,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100567,-1.050934,-0.513621,1.502474,1.729411,1.028258,1.716195
6.250000,-0.036895,0.000000,0.000000,0.041537,0.177642,0.122323,1.363661,0.082751,0.192622,0.071737,0.036804,-0.082763,-1.043263,1.135469,-0.837182,0.348091,0.132244,-0.011999,0.000000,0.000000,-0.004602,0.240835,0.015340,0.000000,-0.006136,-0.004909,-0.006872,-0.001534,-0.156466,0.004602,0.007670,0.001534,0.005890,0.000000,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100567,-1.050934,-0.513621,1.502474,1.729411,1.028258,1.716195
6.252000,-0.036868,0.000000,0.000000,0.041525,0.178241,0.122335,1.363661,0.082811,0.192630,0.071744,0.036828,-0.083135,-1.043275,1.135517,-0.837134,0.348091,0.132237,0.006857,0.000000,0.000000,-0.004602,0.236233,-0.007670,-0.001534,0.016874,0.011781,-0.001963,0.009204,-0.170272,0.007670,0.018408,0.006136,-0.014726,-0.004909,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100567,-1.050934,-0.513621,1.502474,1.729411,1.028258,1.716195
6.254000,-0.036854,0.000000,0.000000,0.041549,0.178637,0.122335,1.363637,0.082799,0.192599,0.071744,0.036804,-0.083326,-1.043275,1.135493,-0.837134,0.348099,0.132244,0.000000,0.000000,0.000000,-0.003068,0.225495,0.006136,-0.010738,0.000000,-0.004909,0.000000,0.012272,-0.161068,0.009204,0.000000,0.003068,0.006872,0.004909,-0.042442,0.949993,1.546426,-1.175358,-1.697215,-1.055221,-1.787369,-0.100567,-1.050934,-0.513621,1.502474,1.729411,1.028258,1.716195
