timestamp,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
9.792000,0.119039,1.691717,1.141210,1.187972,-1.508119,0.373494,1.167191,0.050657,0.074554,-1.233129,1.192095,1.078856,-0.031592,-0.324943,0.004602,-0.003068,0.018408,0.027612,-0.007670,-0.024544,0.230711,0.000000,-0.007670,-0.013806,-0.009204,0.001534,0.001963,0.000000,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.794000,0.119039,1.691717,1.141222,1.188032,-1.508083,0.373478,1.167574,0.050645,0.074566,-1.233105,1.192107,1.078856,-0.031600,-0.324943,-0.004602,0.000000,0.019942,0.041417,0.018408,-0.016690,0.215003,0.001534,0.007670,-0.004602,0.000000,-0.009204,-0.004909,-0.001963,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.796000,0.119039,1.691705,1.141186,1.188056,-1.508095,0.373471,1.167935,0.050645,0.074530,-1.233081,1.192095,1.078880,-0.031592,-0.324935,-0.006136,0.000000,0.007670,0.039884,0.007670,-0.005890,0.212058,0.001534,0.010738,0.013806,0.000000,-0.009204,0.000000,0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.798000,0.119039,1.691705,1.141174,1.188092,-1.508083,0.373455,1.168311,0.050645,0.074518,-1.233105,1.192107,1.078904,-0.031592,-0.324935,0.000000,0.004602,0.010738,0.023010,0.006136,-0.007854,0.241510,0.004602,0.009204,0.000000,0.007670,0.000000,0.000982,0.005890,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.800000,0.119039,1.691705,1.141174,1.188140,-1.508071,0.373440,1.168633,0.050645,0.074506,-1.233141,1.192095,1.078892,-0.031592,-0.324935,-0.009204,-0.001534,0.003068,0.036816,0.004602,-0.007854,0.198313,0.001534,0.000000,-0.018408,-0.001534,-0.001534,0.004909,-0.001963,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.802000,0.119063,1.691705,1.141198,1.188176,-1.508071,0.373432,1.169193,0.050645,0.074554,-1.233117,1.192107,1.078880,-0.031592,-0.324935,-0.007670,0.000000,0.016874,0.023010,0.000000,-0.008836,0.225802,0.000000,0.019942,0.003068,-0.001534,-0.007670,0.000982,0.000000,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.804000,0.119051,1.691705,1.141210,1.188200,-1.508083,0.373417,1.169553,0.050645,0.074518,-1.233105,1.192107,1.078880,-0.031592,-0.324943,-0.010738,-0.001534,0.026078,0.023010,-0.013806,-0.019635,0.218930,-0.001534,-0.003068,0.003068,-0.001534,0.000000,0.000000,-0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.806000,0.119063,1.691705,1.141186,1.188236,-1.508035,0.373417,1.170075,0.050681,0.074530,-1.233081,1.192107,1.078844,-0.031608,-0.324943,0.007670,-0.003068,-0.004602,0.016874,0.000000,-0.005890,0.221875,0.009204,-0.006136,0.001534,0.004602,-0.007670,-0.007854,-0.003927,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.808000,0.119039,1.691705,1.141210,1.188284,-1.507999,0.373417,1.170389,0.050681,0.074530,-1.233045,1.192107,1.078856,-0.031600,-0.324935,-0.001534,-0.007670,0.000000,0.021476,0.004602,0.000000,0.206167,0.000000,-0.006136,0.024544,0.010738,0.000000,-0.007854,0.001963,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.810000,0.119027,1.691705,1.141222,1.188320,-1.507999,0.373402,1.170688,0.050657,0.074518,-1.233057,1.192107,1.078868,-0.031585,-0.324951,-0.006136,-0.006136,0.006136,0.006136,-0.015340,-0.009817,0.192423,0.001534,-0.001534,0.010738,-0.001534,0.006136,0.004909,-0.015708,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.812000,0.119039,1.691705,1.141210,1.188332,-1.507975,0.373394,1.171164,0.050669,0.074530,-1.233105,1.192107,1.078856,-0.031592,-0.324943,0.000000,-0.004602,-0.003068,0.018408,-0.023010,-0.003927,0.190459,0.010738,0.021476,-0.004602,-0.004602,-0.006136,0.001963,-0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.814000,0.119063,1.691705,1.141210,1.188344,-1.507939,0.373394,1.171501,0.050669,0.074494,-1.233093,1.192107,1.078856,-0.031600,-0.324935,0.003068,-0.001534,-0.001534,0.012272,0.004602,-0.010799,0.192423,0.003068,0.007670,-0.006136,-0.012272,-0.001534,-0.004909,0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.816000,0.119039,1.691705,1.141198,1.188356,-1.507891,0.373394,1.171823,0.050669,0.074482,-1.233045,1.192107,1.078880,-0.031600,-0.324935,-0.006136,-0.007670,-0.019942,0.012272,0.003068,0.000000,0.186532,0.013806,0.001534,0.004602,-0.001534,-0.001534,-0.006872,0.003927,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.818000,0.119063,1.691705,1.141282,1.188392,-1.507867,0.373394,1.172145,0.050657,0.074518,-1.233057,1.192119,1.078880,-0.031592,-0.324943,0.000000,0.004602,0.023010,0.013806,-0.001534,0.000000,0.194386,0.007670,0.015340,0.006136,0.004602,-0.006136,0.000982,-0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.820000,0.119075,1.691705,1.141270,1.188392,-1.507879,0.373394,1.172483,0.050645,0.074506,-1.233105,1.192119,1.078880,-0.031592,-0.324943,0.007670,0.007670,-0.001534,0.015340,0.009204,0.000000,0.195368,-0.001534,0.018408,-0.009204,-0.009204,-0.004602,-0.001963,-0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.822000,0.119063,1.691705,1.141258,1.188416,-1.507963,0.373394,1.172805,0.050645,0.074494,-1.233117,1.192107,1.078856,-0.031592,-0.324935,0.000000,0.010738,0.000000,0.001534,-0.024544,0.001963,0.201258,-0.004602,0.001534,0.001534,-0.019942,0.000000,-0.002945,0.014726,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.824000,0.119027,1.691705,1.141246,1.188416,-1.507975,0.373394,1.173457,0.050681,0.074506,-1.233117,1.192131,1.078856,-0.031592,-0.324943,-0.012272,-0.004602,0.001534,0.003068,-0.019942,0.000982,0.192423,0.006136,-0.003068,-0.009204,-0.009204,0.001534,0.001963,0.006872,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.826000,0.119063,1.691705,1.141234,1.188416,-1.507903,0.373386,1.173772,0.050681,0.074530,-1.233105,1.192131,1.078880,-0.031592,-0.324943,0.006136,0.000000,0.001534,-0.001534,0.007670,-0.007854,0.165915,0.000000,0.004602,-0.001534,0.000000,0.003068,0.000000,0.007854,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.828000,0.119063,1.691705,1.141222,1.188440,-1.507891,0.373394,1.174101,0.050657,0.074470,-1.233033,1.192107,1.078868,-0.031592,-0.324943,0.006136,-0.001534,0.004602,0.000000,-0.003068,0.002945,0.183587,0.000000,-0.004602,0.030680,-0.013806,-0.004602,0.004909,0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.830000,0.119027,1.691705,1.141210,1.188452,-1.507867,0.373394,1.174431,0.050669,0.074506,-1.233057,1.192119,1.078868,-0.031600,-0.324943,0.009204,-0.003068,-0.010738,0.009204,-0.007670,0.000982,0.195368,0.003068,0.010738,0.015340,-0.010738,-0.007670,-0.006872,0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.832000,0.118979,1.691705,1.141222,1.188452,-1.507879,0.373394,1.174769,0.050633,0.074506,-1.233105,1.192143,1.078904,-0.031585,-0.324943,-0.019942,-0.012272,0.009204,0.007670,-0.012272,0.002945,0.189477,-0.007670,0.001534,0.000000,0.003068,0.004602,0.011781,-0.003927,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.834000,0.119003,1.691705,1.141234,1.188476,-1.507891,0.373394,1.175098,0.050645,0.074494,-1.233165,1.192119,1.078880,-0.031592,-0.324943,-0.004602,0.001534,0.012272,0.009204,-0.026078,0.000982,0.202240,-0.001534,0.007670,-0.006136,0.013806,-0.004602,0.002945,0.003927,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.836000,0.119063,1.691705,1.141210,1.188476,-1.507879,0.373394,1.175612,0.050681,0.074494,-1.233129,1.192119,1.078880,-0.031592,-0.324943,0.018408,0.000000,0.001534,0.004602,-0.019942,0.000000,0.189477,0.010738,0.015340,0.000000,0.004602,0.004602,0.000000,0.000000,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.838000,0.119003,1.691705,1.141174,1.188488,-1.507879,0.373394,1.175980,0.050693,0.074470,-1.233093,1.192119,1.078880,-0.031600,-0.324951,-0.012272,0.001534,0.001534,0.004602,-0.003068,-0.001963,0.207149,0.009204,-0.003068,0.015340,0.000000,0.003068,-0.005890,-0.005890,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.840000,0.118979,1.691681,1.141174,1.188476,-1.507879,0.373402,1.176310,0.050681,0.074506,-1.233129,1.192143,1.078856,-0.031592,-0.324951,-0.012272,-0.004602,-0.007670,-0.007670,-0.001534,0.003927,0.200277,0.000000,0.004602,0.003068,0.009204,0.000000,0.003927,0.000000,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.842000,0.119003,1.691681,1.141234,1.188500,-1.507927,0.373394,1.176632,0.050657,0.074542,-1.233141,1.192119,1.078856,-0.031592,-0.324966,0.004602,-0.004602,0.018408,-0.009204,-0.026078,-0.003927,0.188496,-0.004602,0.009204,-0.006136,0.012272,-0.003068,0.002945,-0.006872,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.844000,0.119003,1.691705,1.141246,1.188500,-1.507891,0.373394,1.176939,0.050669,0.074518,-1.233141,1.192131,1.078880,-0.031592,-0.324959,0.003068,0.000000,0.010738,-0.004602,-0.016874,-0.000982,0.184569,-0.001534,-0.006136,-0.004602,0.019942,0.013806,-0.006872,-0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460629,1.721103,1.529328,1.724337
9.846000,0.119003,1.691705,1.141210,1.188524,-1.507843,0.373402,1.177576,0.050681,0.074518,-1.233129,1.192143,1.078820,-0.031592,-0.324959,-0.001534,-0.007670,-0.004602,0.003068,-0.003068,0.004909,0.190459,0.006136,-0.015340,0.000000,0.013806,-0.004602,0.000000,-0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.848000,0.119003,1.691705,1.141198,1.188536,-1.507807,0.373402,1.177890,0.050669,0.074530,-1.233117,1.192119,1.078856,-0.031585,-0.324951,0.007670,-0.001534,0.001534,0.009204,-0.006136,0.005890,0.188496,-0.001534,0.000000,0.006136,0.001534,-0.003068,0.004909,0.006872,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.850000,0.119003,1.691705,1.141210,1.188536,-1.507831,0.373394,1.178220,0.050669,0.074542,-1.233141,1.192107,1.078880,-0.031592,-0.324966,-0.003068,-0.009204,-0.003068,-0.003068,-0.007670,-0.001963,0.202240,0.003068,-0.004602,-0.009204,-0.006136,0.006136,0.000982,-0.013744,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.852000,0.119003,1.691705,1.141222,1.188536,-1.507843,0.373402,1.178550,0.050681,0.074542,-1.233105,1.192131,1.078856,-0.031585,-0.324959,-0.003068,-0.004602,0.013806,0.006136,-0.012272,0.007854,0.198313,0.006136,-0.012272,-0.010738,0.001534,-0.001534,0.000000,-0.005890,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.854000,0.119015,1.691705,1.141222,1.188536,-1.507843,0.373394,1.178910,0.050657,0.074542,-1.233069,1.192119,1.078856,-0.031600,-0.324943,0.000000,-0.001534,0.001534,-0.010738,-0.007670,-0.000982,0.213039,-0.009204,-0.003068,-0.004602,-0.006136,-0.006136,-0.007854,0.007854,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.856000,0.119063,1.691705,1.141210,1.188560,-1.507807,0.373402,1.179278,0.050669,0.074518,-1.233045,1.192119,1.078880,-0.031592,-0.324943,0.010738,0.000000,0.000000,0.004602,0.000000,0.005890,0.215003,0.004602,-0.001534,-0.001534,-0.012272,0.001534,0.000000,0.006872,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.858000,0.119039,1.691705,1.141222,1.188536,-1.507807,0.373394,1.179823,0.050681,0.074518,-1.233069,1.192131,1.078868,-0.031608,-0.324943,-0.001534,0.000000,0.003068,-0.007670,0.010738,0.000000,0.220893,0.016874,0.009204,0.006136,0.004602,0.000000,-0.025525,0.001963,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.860000,0.119063,1.691729,1.141234,1.188536,-1.507855,0.373402,1.180161,0.050669,0.074518,-1.233105,1.192131,1.078868,-0.031600,-0.324943,0.007670,0.001534,0.006136,0.004602,0.016874,0.001963,0.211076,0.000000,-0.010738,0.000000,-0.009204,0.000000,-0.006872,-0.001963,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.862000,0.119063,1.691705,1.141234,1.188536,-1.507939,0.373409,1.180513,0.050633,0.074554,-1.233141,1.192119,1.078856,-0.031600,-0.324951,0.000000,-0.003068,0.018408,-0.001534,-0.035282,0.008836,0.210094,-0.006136,-0.004602,-0.009204,-0.006136,0.001534,-0.014726,-0.003927,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.864000,0.119063,1.691705,1.141186,1.188560,-1.507903,0.373425,1.181066,0.050645,0.074566,-1.233105,1.192131,1.078856,-0.031585,-0.324951,-0.001534,0.000000,-0.001534,0.003068,-0.003068,0.000982,0.216966,0.013806,0.000000,0.010738,-0.006136,-0.006136,0.006872,-0.006872,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.866000,0.119063,1.691705,1.141186,1.188536,-1.507867,0.373455,1.181418,0.050645,0.074542,-1.233105,1.192131,1.078880,-0.031592,-0.324951,-0.006136,0.001534,-0.015340,-0.003068,0.009204,0.013744,0.209112,0.009204,-0.004602,0.004602,0.000000,0.004602,0.002945,-0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.868000,0.119039,1.691717,1.141246,1.188560,-1.507915,0.373471,1.181971,0.050633,0.074494,-1.233105,1.192131,1.078880,-0.031585,-0.324951,-0.003068,-0.004602,0.015340,-0.004602,-0.006136,0.011781,0.214021,0.000000,-0.006136,-0.001534,0.007670,0.000000,0.012763,-0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.870000,0.119039,1.691705,1.141294,1.188560,-1.507915,0.373478,1.182323,0.050609,0.074494,-1.233129,1.192131,1.078856,-0.031600,-0.324959,0.001534,-0.010738,0.027612,-0.007670,-0.016874,0.000982,0.205185,-0.004602,0.004602,-0.006136,0.012272,-0.006136,-0.010799,-0.008836,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.872000,0.119003,1.691729,1.141270,1.188571,-1.507939,0.373478,1.182653,0.050657,0.074470,-1.233117,1.192131,1.078868,-0.031600,-0.324943,-0.003068,0.009204,-0.001534,0.001534,-0.016874,0.001963,0.189477,0.012272,-0.004602,-0.007670,0.004602,0.004602,-0.007854,0.000000,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.874000,0.119027,1.691705,1.141234,1.188560,-1.507915,0.373486,1.182975,0.050681,0.074494,-1.233045,1.192131,1.078844,-0.031600,-0.324943,-0.001534,-0.004602,-0.013806,-0.007670,0.001534,-0.006872,0.192423,0.015340,0.007670,0.018408,0.001534,-0.003068,-0.005890,-0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.876000,0.119039,1.691705,1.141246,1.188595,-1.507879,0.373494,1.183259,0.050669,0.074494,-1.233033,1.192131,1.078844,-0.031592,-0.324943,0.007670,-0.003068,-0.006136,-0.006136,0.007670,0.001963,0.171806,-0.004602,0.000000,0.004602,0.013806,0.000000,0.003927,0.004909,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.878000,0.119015,1.691705,1.141270,1.188631,-1.507903,0.373509,1.183543,0.050681,0.074518,-1.233069,1.192107,1.078868,-0.031592,-0.324943,-0.013806,-0.006136,0.007670,0.006136,0.009204,0.004909,0.170824,0.000000,-0.015340,-0.015340,0.007670,0.007670,0.002945,0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.880000,0.119015,1.691705,1.141270,1.188631,-1.507927,0.373524,1.183911,0.050693,0.074542,-1.233081,1.192131,1.078856,-0.031592,-0.324959,-0.006136,0.000000,0.010738,0.003068,0.003068,0.012763,0.142353,0.006136,-0.015340,0.000000,0.007670,-0.001534,0.001963,-0.006872,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.882000,0.119075,1.691681,1.141210,1.188643,-1.507927,0.373547,1.184233,0.050681,0.074566,-1.233093,1.192131,1.078880,-0.031600,-0.324959,0.015340,-0.010738,-0.007670,0.006136,0.003068,0.011781,0.139408,0.001534,-0.012272,0.004602,0.004602,0.003068,-0.008836,-0.003927,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.884000,0.119039,1.691645,1.141186,1.188655,-1.507903,0.373570,1.184448,0.050681,0.074566,-1.233141,1.192143,1.078880,-0.031585,-0.324951,-0.004602,-0.021476,0.000000,0.007670,0.006136,0.022580,0.133518,0.000000,-0.003068,-0.013806,0.000000,0.001534,0.011781,0.001963,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.886000,0.119027,1.691621,1.141222,1.188679,-1.507903,0.373570,1.184632,0.050681,0.074542,-1.233105,1.192131,1.078856,-0.031600,-0.324951,-0.015340,-0.026078,0.007670,0.001534,0.009204,0.005890,0.122718,-0.004602,-0.015340,0.015340,0.000000,0.000000,-0.003927,-0.005890,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.888000,0.119039,1.691609,1.141222,1.188679,-1.507927,0.373586,1.184824,0.050693,0.074542,-1.233105,1.192131,1.078880,-0.031592,-0.324951,0.000000,-0.019942,0.010738,0.000000,-0.001534,0.007854,0.123700,0.004602,0.010738,0.026078,0.000000,-0.003068,0.017671,-0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.890000,0.119063,1.691573,1.141222,1.188703,-1.507915,0.373593,1.185100,0.050693,0.074518,-1.233105,1.192131,1.078904,-0.031592,-0.324935,0.013806,-0.016874,-0.007670,0.007670,-0.012272,0.008836,0.115846,0.000000,-0.006136,0.006136,-0.001534,0.003068,0.007854,0.002945,-0.030376,-0.002628,0.443513,-0.026276,-0.015432,-0.394803,-0.015105,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.892000,0.119015,1.691549,1.141234,1.188679,-1.507855,0.373593,1.185269,0.050681,0.074494,-1.233129,1.192143,1.078904,-0.031592,-0.324951,-0.006136,-0.019942,0.000000,-0.004602,0.007670,0.000982,0.096211,0.000000,-0.009204,-0.004602,-0.004602,-0.004602,0.001963,-0.005890,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.894000,0.119027,1.691489,1.141222,1.188703,-1.507879,0.373601,1.185445,0.050681,0.074506,-1.233141,1.192119,1.078880,-0.031600,-0.324951,0.000000,-0.038350,-0.013806,0.004602,0.003068,0.006872,0.102102,0.006136,0.007670,0.001534,0.001534,-0.007670,-0.005890,-0.011781,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.896000,0.119039,1.691430,1.141222,1.188703,-1.507927,0.373601,1.185629,0.050669,0.074494,-1.233153,1.192119,1.078880,-0.031592,-0.324935,-0.003068,-0.038350,0.004602,-0.003068,0.004602,-0.000982,0.107992,0.007670,-0.021476,0.019942,-0.003068,0.001534,0.000982,0.007854,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.898000,0.119039,1.691394,1.141234,1.188703,-1.507963,0.373601,1.185790,0.050633,0.074506,-1.233165,1.192119,1.078880,-0.031600,-0.324943,0.003068,-0.033748,0.013806,0.003068,-0.012272,-0.012763,0.113883,-0.013806,-0.007670,0.004602,0.000000,-0.004602,0.001963,-0.011781,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.900000,0.119039,1.691334,1.141210,1.188703,-1.507939,0.373616,1.185944,0.050669,0.074566,-1.233165,1.192131,1.078904,-0.031600,-0.324935,0.009204,-0.032214,-0.004602,-0.003068,0.023010,0.012763,0.106029,0.010738,0.015340,-0.003068,0.000000,0.001534,-0.015708,0.007854,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.902000,0.119015,1.691286,1.141222,1.188703,-1.507951,0.373616,1.186212,0.050669,0.074494,-1.233117,1.192131,1.078880,-0.031600,-0.324935,0.000000,-0.038350,0.009204,-0.010738,0.009204,-0.003927,0.080503,0.010738,-0.009204,0.016874,-0.004602,-0.004602,-0.008836,0.009817,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.904000,0.119015,1.691250,1.141222,1.188715,-1.507951,0.373616,1.186296,0.050645,0.074482,-1.233105,1.192155,1.078880,-0.031592,-0.324951,0.004602,-0.041417,0.010738,0.000000,0.004602,0.001963,0.098175,0.007670,-0.001534,0.016874,-0.001534,0.003068,0.003927,-0.015708,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
9.906000,0.118979,1.691154,1.141162,1.188703,-1.507951,0.373616,1.186496,0.050633,0.074542,-1.233105,1.192143,1.078880,-0.031592,-0.324943,-0.010738,-0.039884,0.003068,0.000000,0.009204,-0.011781,0.085412,0.000000,-0.013806,-0.003068,0.003068,0.001534,0.010799,0.000982,-0.030377,0.531328,0.462857,-0.026274,-0.015429,-0.394796,-0.015099,0.000000,0.000000,0.000000,1.460627,1.721109,1.529335,1.724333
