timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
10.124000,-0.015026,0.000000,0.000000,0.026233,0.291660,0.122443,1.341442,0.044426,0.208882,0.176837,0.063768,-0.219299,-0.572690,1.385652,-0.863547,0.065785,-0.087943,0.022284,0.000000,0.000000,0.055223,-0.029146,0.000000,0.030680,0.001534,0.067741,-0.005890,0.007670,0.000000,0.006136,-0.018408,0.004602,0.013744,0.000000,-0.043074,0.971695,1.520797,-0.932939,-1.755100,-1.184705,-1.774128,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.126000,-0.014986,0.000000,0.000000,0.026257,0.291612,0.122443,1.341490,0.044426,0.208974,0.176845,0.063792,-0.219263,-0.572690,1.385700,-0.863547,0.065777,-0.087943,0.053139,0.000000,0.000000,0.039884,-0.030680,0.004602,0.033748,0.000000,0.058905,0.004909,0.010738,0.004602,0.001534,-0.015340,0.004602,0.003927,0.000982,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.128000,-0.015012,0.000000,0.000000,0.026353,0.291552,0.122455,1.341550,0.044414,0.209074,0.176845,0.063768,-0.219215,-0.572702,1.385748,-0.863559,0.065777,-0.087943,0.005142,0.000000,0.000000,0.046019,-0.044485,0.009204,0.038350,-0.007670,0.065777,0.002945,-0.004602,0.021476,-0.006136,0.001534,-0.004602,0.005890,0.001963,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.130000,-0.014986,0.000000,0.000000,0.026377,0.291528,0.122455,1.341562,0.044414,0.209105,0.176845,0.063768,-0.219227,-0.572690,1.385748,-0.863547,0.065769,-0.087943,0.022284,0.000000,0.000000,0.044485,-0.030680,0.016874,0.033748,-0.006136,0.042215,0.003927,0.001534,0.001534,0.006136,0.000000,0.003068,-0.001963,-0.006872,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.132000,-0.014986,0.000000,0.000000,0.026485,0.291444,0.122419,1.341646,0.044402,0.209266,0.176845,0.063804,-0.219191,-0.572654,1.385748,-0.863559,0.065777,-0.087943,-0.003428,0.000000,0.000000,0.046019,-0.038350,-0.009204,0.035282,-0.013806,0.071668,0.009817,0.021476,0.016874,0.000000,0.009204,-0.016874,0.006872,-0.003927,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.134000,-0.014972,0.000000,0.000000,0.026557,0.291372,0.122443,1.341670,0.044438,0.209358,0.176845,0.063816,-0.219168,-0.572654,1.385712,-0.863547,0.065769,-0.087943,0.011999,0.000000,0.000000,0.055223,-0.049087,0.004602,0.027612,0.012272,0.064795,0.006872,0.021476,0.007670,0.000000,-0.003068,-0.015340,0.000982,-0.000982,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.136000,-0.014959,0.000000,0.000000,0.026617,0.291325,0.122419,1.341706,0.044426,0.209488,0.176845,0.063768,-0.219191,-0.572630,1.385724,-0.863547,0.065762,-0.087943,0.023998,0.000000,0.000000,0.046019,-0.036816,0.003068,0.033748,0.009204,0.054978,0.005890,0.001534,-0.001534,0.009204,-0.001534,-0.015340,-0.009817,0.008836,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.138000,-0.014972,0.000000,0.000000,0.026665,0.291289,0.122395,1.341730,0.044402,0.209595,0.176837,0.063732,-0.219156,-0.572630,1.385748,-0.863547,0.065769,-0.087943,-0.013713,0.000000,0.000000,0.039884,-0.035282,0.006136,0.023010,-0.006136,0.062832,-0.003927,0.000000,0.007670,0.010738,0.013806,-0.004602,0.000000,-0.002945,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.140000,-0.014919,0.000000,0.000000,0.026809,0.291205,0.122347,1.341778,0.044414,0.209657,0.176837,0.063756,-0.219120,-0.572654,1.385736,-0.863547,0.065769,-0.087943,0.020570,0.000000,0.000000,0.055223,-0.050621,-0.012272,0.012272,0.001534,0.038288,-0.003927,0.004602,0.003068,0.001534,0.015340,-0.001534,0.000000,-0.011781,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
10.142000,-0.014919,0.000000,0.000000,0.026857,0.291121,0.122383,1.341826,0.044414,0.209741,0.176837,0.063756,-0.219072,-0.572630,1.385700,-0.863547,0.065785,-0.087935,-0.008571,0.000000,0.000000,0.044485,-0.049087,0.009204,0.016874,-0.004602,0.043197,-0.002945,0.009204,0.012272,0.010738,0.013806,-0.001534,0.003927,-0.006872,-0.043076,0.971692,1.520804,-0.932942,-1.755110,-1.184707,-1.774131,0.053308,-0.951353,-0.053664,1.378459,0.295992,1.466074,0.105004
