timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
17.260000,-0.064549,0.000000,0.000000,0.098007,0.135721,0.123605,1.215740,0.042544,0.102416,0.055239,0.056805,-0.063121,-0.229917,1.273384,-0.047925,0.080687,-0.081761,-0.018856,0.000000,0.000000,-0.006136,-0.001534,0.000000,-0.006136,-0.001534,0.005890,-0.000982,0.010738,-0.004602,0.012272,0.010738,0.000000,0.000982,0.008836,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.262000,-0.064536,0.000000,0.000000,0.098019,0.135721,0.123605,1.215752,0.042544,0.102409,0.055239,0.056793,-0.063109,-0.229929,1.273384,-0.047961,0.080695,-0.081761,-0.001714,0.000000,0.000000,0.003068,-0.001534,0.007670,-0.003068,-0.007670,0.004909,0.000000,0.007670,0.006136,0.010738,0.006136,-0.009204,-0.004909,0.008836,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.264000,-0.064562,0.000000,0.000000,0.098007,0.135733,0.123617,1.215728,0.042556,0.102401,0.055239,0.056805,-0.063109,-0.229953,1.273372,-0.047961,0.080703,-0.081769,0.000000,0.000000,0.000000,0.000000,-0.001534,0.006136,-0.012272,-0.009204,-0.010799,-0.000982,0.001534,0.001534,0.013806,0.013806,-0.012272,0.016690,0.000000,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.266000,-0.064562,0.000000,0.000000,0.097971,0.135733,0.123629,1.215764,0.042568,0.102409,0.055239,0.056793,-0.063133,-0.229965,1.273384,-0.047937,0.080687,-0.081769,-0.001714,0.000000,0.000000,-0.001534,0.001534,0.001534,-0.013806,0.012272,-0.003927,0.000000,-0.001534,-0.009204,0.006136,0.006136,0.003068,0.002945,0.000000,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.268000,-0.064549,0.000000,0.000000,0.097923,0.135733,0.123629,1.215740,0.042532,0.102416,0.055239,0.056817,-0.063133,-0.229965,1.273384,-0.047937,0.080687,-0.081769,0.008571,0.000000,0.000000,-0.016874,-0.001534,0.000000,-0.009204,0.000000,0.008836,0.000000,-0.007670,-0.009204,-0.004602,0.001534,-0.010738,0.000982,0.000000,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.270000,-0.064562,0.000000,0.000000,0.097947,0.135733,0.123641,1.215752,0.042460,0.102416,0.055239,0.056817,-0.063121,-0.229953,1.273384,-0.047937,0.080687,-0.081769,-0.025712,0.000000,0.000000,0.001534,0.004602,0.004602,0.009204,-0.023010,0.004909,0.000000,-0.013806,0.006136,-0.007670,-0.003068,0.000000,0.000982,-0.000982,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.272000,-0.064549,0.000000,0.000000,0.097983,0.135745,0.123641,1.215716,0.042532,0.102409,0.055239,0.056841,-0.063121,-0.229917,1.273384,-0.047973,0.080680,-0.081769,-0.013713,0.000000,0.000000,0.000000,0.001534,0.000000,-0.009204,0.000000,-0.004909,-0.008836,0.003068,0.006136,0.010738,0.000000,-0.001534,-0.004909,0.000000,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.274000,-0.064536,0.000000,0.000000,0.097983,0.135721,0.123605,1.215740,0.042580,0.102401,0.055231,0.056805,-0.063133,-0.229917,1.273384,-0.047997,0.080680,-0.081769,0.000000,0.000000,0.000000,0.001534,-0.001534,0.010738,0.003068,0.013806,-0.018653,-0.011781,-0.007670,-0.004602,0.006136,0.000000,-0.009204,-0.006872,0.000000,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.276000,-0.064549,0.000000,0.000000,0.097971,0.135721,0.123581,1.215740,0.042520,0.102416,0.055246,0.056817,-0.063145,-0.229893,1.273384,-0.047973,0.080672,-0.081769,-0.003428,0.000000,0.000000,-0.004602,-0.006136,0.006136,-0.001534,-0.015340,0.000982,0.006872,-0.006136,0.000000,0.023010,0.001534,-0.007670,-0.017671,-0.000982,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
17.278000,-0.064549,0.000000,0.000000,0.097971,0.135733,0.123581,1.215752,0.042532,0.102409,0.055239,0.056841,-0.063121,-0.229929,1.273384,-0.047937,0.080687,-0.081769,0.000000,0.000000,0.000000,0.007670,-0.001534,0.004602,0.012272,-0.006136,-0.003927,0.004909,0.000000,0.006136,0.000000,0.003068,0.003068,0.007854,0.000000,-0.041127,0.968582,1.522423,-0.987651,-1.764232,-1.053947,-1.629287,0.031045,-1.031859,-1.288389,1.362757,1.701871,1.539501,1.723334
